Order,species,SCS,haploid-homo
Coleoptera,Paranapiaca connexa     ,XO,10
Coleoptera,Paranapiaca significata     ,XO,10
Coleoptera,Paranapiaca tricincta     ,XO,12
Coleoptera,Paranchus albipes,XO,19
Coleoptera,Paraplapoderus ulmi     ,XY,15
Coleoptera,Parascaphus sp. 1    ,Xyp,10
Coleoptera,Parascaphus sp. 1    ,Xyp,11
Coleoptera,Paraselenis flava,Xyp,21
Coleoptera,Parasyphraea sp. 1    ,Xyp,10
Coleoptera,Paratrachelophorus longicornis     ,Xyp,15
Coleoptera,Paratriarius curtisii     ,XO,12
Coleoptera,Paratriarius dorsata     ,XO,10
Coleoptera,Paria sp. 1    ,Xyp,8
Coleoptera,Paria sp. 2    ,Xyp,8
Coleoptera,Paridea sp. 1    ,XY,20
Coleoptera,Parophonus acutangulus ,XO,19
Coleoptera,Parophonus hirsutulus ,XO,21
Coleoptera,Paropsis aegrota     ,Xyp,12
Coleoptera,Paropsis atomaria     ,Xyp,12
Coleoptera,Paropsis porosa     ,Xyp,12
Coleoptera,Paropsis rubidipes     ,Xyp,12
Coleoptera,Paropsisterna beata     ,Xyp,12
Coleoptera,Paropsisterna nucea     ,Xyp,12
Coleoptera,Paropsisterna octosignata     ,Xyp,12
Coleoptera,Passalus aculeatus     ,XO,15
Coleoptera,Passalus alius     ,XO,13
Coleoptera,Passalus binomiatus     ,XO,13
Coleoptera,Passalus coniferus     ,XO,13
Coleoptera,Passalus glaberrinus     ,XO,13
Coleoptera,Passalus interruptus     ,XO,13
Coleoptera,Passalus interstitialis     ,XO,13
Coleoptera,Passalus mancus     ,XO,16
Coleoptera,Passalus mirabilis     ,XO,13
Coleoptera,Passalus morio     ,XO,16
Coleoptera,Passalus occipitalis     ,XO,13
Coleoptera,Passalus perplexus     ,XO,13
Coleoptera,Passalus plicatus     ,XO,13
Coleoptera,Passalus punctatostriatus     ,XO,13
Coleoptera,Passalus punctiger     ,XO,13
Coleoptera,Passalus quadricollis     ,XO,13
Coleoptera,Passalus sp. 1    ,XO,15
Coleoptera,Passalus suturalis     ,XO,13
Coleoptera,Passalus unicornis,,12
Coleoptera,Pataya nitida,,19
Coleoptera,Paxillus leachi     ,XO,13
Coleoptera,Pelidnota pallidipennis     ,Xyp,10
Coleoptera,Pelidnota punctata     ,,10
Coleoptera,Pelidnota sumptuosa     ,Xyr,10
Coleoptera,Peltodytes caesus ,,16
Coleoptera,Penetretus andalusiacus,,16
Coleoptera,Penetretus rufipennis,,16
Coleoptera,Penetretus semipunctatus ,,16
Coleoptera,Penetretus temporalis,,16
Coleoptera,Pentacomia sp. 1 ,XO,11
Coleoptera,Penthe obliquata     ,NeoXY,8
Coleoptera,Penthe obliquata     ,XY,8
Coleoptera,Pentodon bidens punctatus    ,,9
Coleoptera,Pentodon bispinifrons     ,Xyp,10
Coleoptera,Pentodon idiota,XY,10
Coleoptera,Pentodon sp.     ,XO,10
Coleoptera,Percosoma substriatum ,XY,17
Coleoptera,Percus politus ,,31
Coleoptera,Percus quiraoi ,XO,29
Coleoptera,Pericompsus laetulus,XY,11
Coleoptera,Perileptus areolatus ,XO,14
Coleoptera,Peritelus hirticornis,,16
Coleoptera,Peritelus hirticornis,,22
Coleoptera,Perotis cuprata ,Xyp,10
Coleoptera,Perotis lugubris ,Xyp,10
Coleoptera,Petrejoides mazatecus     ,XY,19
Coleoptera,Petrejoides nebulosum     ,XY,19
Coleoptera,Petrejoides orizabae     ,XY,14
Coleoptera,Phaea sp. 1 ,Xyp,10
Coleoptera,Phaedon affine     ,Xyp,17
Coleoptera,Phaedon cochleariae     ,Xyp,17
Coleoptera,Phaedon consimile     ,Xyp,17
Coleoptera,Phaedon cyanopterum     ,Xyp,17
Coleoptera,Phaedon tumidulus     ,Xyp,17
Coleoptera,Phaenaulax sp. 1 ,XO,19
Coleoptera,Phalacrid sp.     ,XO,8
Coleoptera,Phaleria acumita     ,Xyp,10
Coleoptera,Phaleria variabilis     ,Xyp,10
Coleoptera,Phalops divisus,Xyp,10
Coleoptera,Phalops olivaceous,Xyp,10
Coleoptera,Phanaeta aida     ,Xyp,10
Coleoptera,Phanaeus aff yucatanus    ,Xyp,7
Coleoptera,Phanaeus chalcomelas     ,XY,6
Coleoptera,Phanaeus daphnis     ,NeoXY,6
Coleoptera,Phanaeus ensifer     ,,10
Coleoptera,Phanaeus igneus     ,XY,6
Coleoptera,Phanaeus mexicanus     ,NeoXY,6
Coleoptera,Phanaeus splendidulus,Xyp,10
Coleoptera,Phanaeus vindex     ,NeoXY,6
Coleoptera,Phanaeus vindex     ,XY,6
Coleoptera,Pharoscymnus sp.     ,Xyp,10
Coleoptera,Phenrica aequinoctialiformis     ,Xyy,20
Coleoptera,Phenrica austriaca     ,Xyyy,23
Coleoptera,Pheropsophus africanus,,16
Coleoptera,Pheropsophus bimaculatus ,XO,18
Coleoptera,Pheropsophus catoirei ,XO,14
Coleoptera,Pheropsophus catoirei ,XO,18
Coleoptera,Pheropsophus catoirei ,,18
Coleoptera,Pheropsophus chaudoiri ,XO,18
Coleoptera,Pheropsophus hilaris var. sobrinus ,XO,10
Coleoptera,Pheropsophus lissoderus ,XO,9
Coleoptera,Pheropsophus occipitalis ,XO,18
Coleoptera,Pheropsophus occipitalis ,XY,18
Coleoptera,Pheropsophus verticallis ,XO,15
Coleoptera,Phileurus didymus,NeoXY,8
Coleoptera,Phileurus sp.     ,,7
Coleoptera,Phileurus valgus antillarum,Xyp,10
Coleoptera,Phileurus valgus guadulpiensis,XY,10
Coleoptera,Philhydronopa sp. 1    ,Xyp,12
Coleoptera,Philonthus fuscipennis     ,Xyp,12
Coleoptera,Philonthus idiocerus,Xyp,18
Coleoptera,Philonthus intermedius     ,Xyp,28
Coleoptera,Philonthus politus     ,Xyp,20
Coleoptera,Philonthus varius     ,XO,16
Coleoptera,Philophloeus sp. 1 ,,14
Coleoptera,Phloeophagosoma takenouchii     ,Xyp,16
Coleoptera,Phloeotribus scarabaeoides     ,,13
Coleoptera,Pholeuon knirschi,Xyp,12
Coleoptera,Phosphuga atrata     ,Xyp,17
Coleoptera,Photinus australis     ,XO,10
Coleoptera,Photinus consanguineus     ,XO,10
Coleoptera,Photinus discoides,XO,10
Coleoptera,Photinus macdermotti     ,XO,10
Coleoptera,Photinus pyralis     ,XO,10
Coleoptera,Photinus sp. 1 (aff. pyralis)  ,XO,10
Coleoptera,Photinus sp. 2    ,XO,10
Coleoptera,Photuris congener     ,,9
Coleoptera,Photuris pennsylvanica     ,XO,10
Coleoptera,Phratora laticollis     ,Xyp,17
Coleoptera,Phratora polaris,Xyp,17
Coleoptera,Phratora tibialis     ,Xyp,17
Coleoptera,Phratora vitellinae,Xyp,17
Coleoptera,Phratora vulgatissima,Xyp,17
Coleoptera,Phylan abbreviatus     ,Xyp,10
Coleoptera,Phylan gibbulus     ,Xyp,10
Coleoptera,Phylan mediterraneus     ,Xyp,10
Coleoptera,Phylan nitidicollis     ,Xyp,13
Coleoptera,Phylan obesus     ,Xyp,10
Coleoptera,Phylan semicostatus     ,Xyp,13
Coleoptera,Phyllobius annectans     ,XY,11
Coleoptera,Phyllobius arborator     ,Xyp,11
Coleoptera,Phyllobius argentatus     ,Xyp,11
Coleoptera,Phyllobius armatus     ,Xyp,11
Coleoptera,Phyllobius brevis     ,Xyp,11
Coleoptera,Phyllobius brevitarsis     ,Xyp,11
Coleoptera,Phyllobius caucasicus,Xyp,11
Coleoptera,Phyllobius galloisi     ,Xyp,11
Coleoptera,Phyllobius incomptus     ,Xyp,11
Coleoptera,Phyllobius intrusus     ,Xyp,11
Coleoptera,Phyllobius longicornis     ,Xyp,11
Coleoptera,Phyllobius longicornis     ,Xyp,12
Coleoptera,Phyllobius maculicornis     ,Xyp,11
Coleoptera,Phyllobius mundus     ,Xyp,11
Coleoptera,Phyllobius nigritus     ,Xyp,11
Coleoptera,Phyllobius oblongus     ,Xyp,11
Coleoptera,Phyllobius prolongatus     ,Xyp,11
Coleoptera,Phyllobius pyri     ,Xyp,11
Coleoptera,Phyllobius rotundicollis     ,Xyp,11
Coleoptera,Phyllobius sp. 1    ,Xyp,11
Coleoptera,Phyllobius urticae     ,Xyp,11
Coleoptera,Phyllobius viridicollis     ,Xyp,11
Coleoptera,Phyllobora vigintiduopunctata     ,,10
Coleoptera,Phyllognathus dionysius     ,Xyp,10
Coleoptera,Phyllognathus silensis     ,NeoXY,9
Coleoptera,Phyllopertha campestris     ,XY,10
Coleoptera,Phyllophaga aff capillata    ,,10
Coleoptera,Phyllophaga anxia     ,,10
Coleoptera,Phyllophaga delata     ,,10
Coleoptera,Phyllophaga drakii     ,,10
Coleoptera,Phyllophaga fusca     ,,10
Coleoptera,Phyllophaga gracilis     ,,10
Coleoptera,Phyllophaga pleei,XY,10
Coleoptera,Phyllophaga sandersoniella,XY,10
Coleoptera,Phyllophaga tristis     ,,10
Coleoptera,Phyllophaga vestita     ,,10
Coleoptera,Phyllotreta diademata     ,Xyp,15
Coleoptera,Phyllotreta fallax     ,Xyp,16
Coleoptera,Phyllotreta nemorum     ,Xyp,16
Coleoptera,Phymatapoderus latipennis     ,Xyp,16
Coleoptera,Phymatapoderus pavens     ,Xyp,12
Coleoptera,Phymatodes maaki ,Xyp,10
Coleoptera,Phytobius sp. 1    ,Xyp,12
Coleoptera,Phytoecia coerulescens ,Xyp,10
Coleoptera,Phytoecia nigricornis ,Xyp,10
Coleoptera,Phytoscaphus inductus     ,Xyp,11
Coleoptera,Phytoscaphus sp. 1    ,Xyp,10
Coleoptera,Pidonia lurida,XY,10
Coleoptera,Pimelia angulata latesti    ,Xyr,9
Coleoptera,Pimelia aracea     ,Xyr,9
Coleoptera,Pimelia ascendens     ,Xyp,9
Coleoptera,Pimelia atlantis atlantis    ,Xyp,9
Coleoptera,Pimelia atlantis frigioides    ,Xyp,9
Coleoptera,Pimelia baetica     ,Xyp,9
Coleoptera,Pimelia bipunctata     ,Xyr,9
Coleoptera,Pimelia boyeri     ,Xyp,9
Coleoptera,Pimelia capito,Xyp,9
Coleoptera,Pimelia cariensis     ,Xyp,9
Coleoptera,Pimelia cephalenica     ,Xyp,9
Coleoptera,Pimelia costata     ,Xyp,9
Coleoptera,Pimelia cribra     ,Xyp,10
Coleoptera,Pimelia echid     ,Xyp,9
Coleoptera,Pimelia elevata     ,Xyp,10
Coleoptera,Pimelia estevezi     ,Xyp,9
Coleoptera,Pimelia ferndez-lopezi     ,Xyp,9
Coleoptera,Pimelia fornicata    ,Xyp,9
Coleoptera,Pimelia grandis echidniformis    ,Xyp,10
Coleoptera,Pimelia grandis latesti    ,Xyr,9
Coleoptera,Pimelia granulicollis     ,Xyp,9
Coleoptera,Pimelia grossa     ,Xyp,9
Coleoptera,Pimelia inexpectata     ,Xyp,9
Coleoptera,Pimelia integra     ,Xyp,9
Coleoptera,Pimelia interjecta     ,Xyp,10
Coleoptera,Pimelia interstitialis     ,Xyr,9
Coleoptera,Pimelia laevigata costipennis    ,Xyp,9
Coleoptera,Pimelia laevigata laevigata    ,Xyp,9
Coleoptera,Pimelia laevigata validipes    ,Xyp,9
Coleoptera,Pimelia lutaria     ,Xyp,9
Coleoptera,Pimelia maura     ,Xyp,9
Coleoptera,Pimelia mauritanica     ,Xyp,9
Coleoptera,Pimelia modesta     ,Xyp,9
Coleoptera,Pimelia monticola     ,Xyp,9
Coleoptera,Pimelia radula ascendens    ,Xyp,9
Coleoptera,Pimelia radula oromii    ,Xyp,9
Coleoptera,Pimelia radula radula    ,Xyp,9
Coleoptera,Pimelia rugosa     ,Xyp,9
Coleoptera,Pimelia scabricollis     ,Xyp,9
Coleoptera,Pimelia scabrosa     ,Xyp,9
Coleoptera,Pimelia sericella     ,Xyp,9
Coleoptera,Pimelia servilei     ,Xyr,9
Coleoptera,Pimelia sparsa albohumeralis    ,Xyp,9
Coleoptera,Pimelia sparsa serrimargo    ,Xyp,9
Coleoptera,Pimelia sparsa sparsa    ,Xyp,9
Coleoptera,Pimelia subquadrata valdani    ,Xyr,9
Coleoptera,Pimelia variolosa     ,Xyp,9
Coleoptera,Pissodes affinis     ,,15
Coleoptera,Pissodes affinis curriei    ,,15
Coleoptera,Pissodes dubius     ,,15
Coleoptera,Pissodes dubius fraseri    ,,15
Coleoptera,Pissodes dubius piperi    ,,15
Coleoptera,Pissodes fasciatus     ,,15
Coleoptera,Pissodes fiskei     ,,12
Coleoptera,Pissodes gyllenhali     ,Xyp,16
Coleoptera,Pissodes memorensis     ,,15
Coleoptera,Pissodes nitidus     ,,15
Coleoptera,Pissodes notatus ,Xyp,11
Coleoptera,Pissodes notatus     ,,15
Coleoptera,Pissodes obscurus     ,,14
Coleoptera,Pissodes P27,,15
Coleoptera,Pissodes radiatae     ,,15
Coleoptera,Pissodes rotundatus     ,,15
Coleoptera,Pissodes rotundatus alascensis    ,,15
Coleoptera,Pissodes rotundatus nigrae    ,,15
Coleoptera,Pissodes schwarzi     ,,14
Coleoptera,Pissodes schwarzi yosemite    ,,14
Coleoptera,Pissodes similis     ,,15
Coleoptera,Pissodes similis utahensis    ,,15
Coleoptera,Pissodes strobi     ,,17
Coleoptera,Pissodes strobi engelmanni    ,,17
Coleoptera,Pissodes strobi sitchensis    ,,17
Coleoptera,Pissodes termilis     ,,14
Coleoptera,Pissodes validirostris     ,Xyp,15
Coleoptera,Pissodes webbi     ,,17
Coleoptera,Pissodes YT3,,17
Coleoptera,Pityogenes bidentatus     ,,8
Coleoptera,Pityogenes chalcographus     ,,8
Coleoptera,Pityogenes chalcographus     ,Xyp,10
Coleoptera,Pityogenes crannulatus     ,Xyp,9
Coleoptera,Pityogenes fossifrons     ,,9
Coleoptera,Pityogenes hopkinsi     ,Xyp,10
Coleoptera,Pityogenes knechteli     ,Xyp,10
Coleoptera,Pityogenes quadridens     ,,8
Coleoptera,Pityogenes quadridens     ,Xyp,10
Coleoptera,Pityokteines ortus     ,Xyp,9
Coleoptera,Pityphthorus lichtensteini     ,,13
Coleoptera,Pityphthorus sp. 1    ,,14
Coleoptera,Plaesiorrhinella watkinsia,XY,10
Coleoptera,Plaesiorrhinella watkinsia,Xyp,10
Coleoptera,Plagiodera atritarsis     ,Xyp,15
Coleoptera,Plagiodera erythroptera     ,Xyp,15
Coleoptera,Plagiodera rufescens     ,Xyp,15
Coleoptera,Plagiodera versicolora     ,Xyp,14
Coleoptera,Plagionotus arcuatus ,Xyp,10
Coleoptera,Plagionotus pulcher ,,10
Coleoptera,Platambus maculatus ,XO,10
Coleoptera,Platycorinus modestus     ,Xyp,14
Coleoptera,Platycorinus modestus     ,Xyp,15
Coleoptera,Platycorinus peregrinus     ,XY,14
Coleoptera,Platycorinus peregrinus     ,Xyp,14
Coleoptera,Platycorinus peregrinus     ,Xyp,15
Coleoptera,Platycorinus sp. 1    ,Xyp,13
Coleoptera,Platydema impressifrons     ,Xyp,10
Coleoptera,Platyderus alcaracinus,,11
Coleoptera,Platyderus lusitanicus ,,11
Coleoptera,Platyderus muricianus,,11
Coleoptera,Platyderus testaceus,,20
Coleoptera,Platyderus varians ,XO,19
Coleoptera,Platymetopus flavilabris ,XY,20
Coleoptera,Platymycterus himalayanus     ,Xyp,11
Coleoptera,Platymycterus moestus     ,Xyp,11
Coleoptera,Platymycterus sjostedti     ,Xyp,11
Coleoptera,Platymycterus sp.     ,Xyp,11
Coleoptera,Platynini sp 1,,15
Coleoptera,Platynini sp 2,,18
Coleoptera,Platynotus excavatus     ,Xyp,10
Coleoptera,Platynotus punctatipennis     ,Xyp,10
Coleoptera,Platynus assimile,XO,14
Coleoptera,Platynus assimile,XO,19
Coleoptera,Platynus chloreus,XO,19
Coleoptera,Platynus decentis ,NeoXY,13
Coleoptera,Platynus dorsale ,XY,22
Coleoptera,Platynus extensicolle ,XO,19
Coleoptera,Platynus longiventre,,14
Coleoptera,Platynus nugax,,18
Coleoptera,Platynus obscurus ,XO,19
Coleoptera,Platynus ruficornis ,XO,19
Coleoptera,Platynus sp (japan),,18
Coleoptera,Platynus sp (mexico 1),,18
Coleoptera,Platynus sp (mexico 2),,21
Coleoptera,Platynus sp (mexico 3),,18
Coleoptera,Platynus variablis,XO,22
Coleoptera,Platyphora aulica     ,Xyp,12
Coleoptera,Platyphora spectablis,Xyp,12
Coleoptera,Platypria hystrix     ,Xyp,8
Coleoptera,Platyprosophus tamulus     ,XY,10
Coleoptera,Platyprosopus rubidus     ,Xyp,11
Coleoptera,Platystomos sellatus ,Xyp,11
Coleoptera,Platytarus bufo,,15
Coleoptera,Plectura metallica ,,13
Coleoptera,Pleocoma crinita     ,Xyp,10
Coleoptera,Pleocoma dubitalis     ,Xyp,10
Coleoptera,Pleocoma minor     ,Xyp,10
Coleoptera,Pleocoma simi     ,Xyp,10
Coleoptera,Plintini sp. 1    ,Xyp,11
Coleoptera,Plocaederus obesus ,,5
Coleoptera,Pocalta ursi     ,XY,10
Coleoptera,Podagrica fuscicornis     ,Xyp,20
Coleoptera,Podagrica fuscipes     ,Xyp,20
Coleoptera,Podagrica malvae     ,Xyp,20
Coleoptera,Podagrica menestriesi     ,Xyp,20
Coleoptera,Podapion gallicola     ,Xyp,11
Coleoptera,Podeschrus abietis     ,Xyp,11
Coleoptera,Podontia quatordecimpunctata     ,,18
Coleoptera,Poecilus chalcites ,XO,19
Coleoptera,Poecilus coerulescens ,XO,19
Coleoptera,Poecilus crenatus,,18
Coleoptera,Poecilus crenatus,,19
Coleoptera,Poecilus crenatus     ,XO,19
Coleoptera,Poecilus crenatus     ,XO,20
Coleoptera,Poecilus cupreus ,XO,22
Coleoptera,Poecilus cupreus ,XY,22
Coleoptera,Poecilus cursorius ,,18
Coleoptera,Poecilus cursorius ,,20
Coleoptera,Poecilus decipens ,XO,19
Coleoptera,Poecilus koyi ?,XO,15
Coleoptera,Poecilus koyi ?,XO,19
Coleoptera,Poecilus kugelanni ,XO,23
Coleoptera,Poecilus lepidus ,XO,16
Coleoptera,Poecilus lepidus ,,19
Coleoptera,Poecilus lepidus ,,19
Coleoptera,Poecilus lucublandus ,XO,14
Coleoptera,Poecilus nitidus ,XO,19
Coleoptera,Poecilus nitidus     ,XO,19
Coleoptera,Poecilus purpurascens,XO,19
Coleoptera,Poecilus quadricollis ,XO,22
Coleoptera,Poecilus sericeus ,XY,16
Coleoptera,Poecilus versicolor ,XO,19
Coleoptera,Poecilus vicinus ,XO,21
Coleoptera,Pogonocherus decoratus ,,10
Coleoptera,Pogonocherus dimidiatus ,XY,10
Coleoptera,Pogonocherus fasciculatus ,,11
Coleoptera,Pogonocherus hispidulus ,Xyp,10
Coleoptera,Pogonocherus hispidus ,Xyp,10
Coleoptera,Pogonocherus penicellatus ,Xyp,10
Coleoptera,Pogonus chalceus ,,11
Coleoptera,Pogonus gilvipes,XY,11
Coleoptera,Pogonus meridiolis,XY,11
Coleoptera,Pogonus persicus,XY,11
Coleoptera,Pogonus testaceus,XY,11
Coleoptera,Polyconia caroli     ,Xyp,8
Coleoptera,Polydrusus amoenus     ,,11
Coleoptera,Polydrusus atomarius     ,Xyp,11
Coleoptera,Polydrusus calabricus     ,Xyp,10
Coleoptera,Polydrusus impressifrons     ,,10
Coleoptera,Polydrusus margitus     ,Xyp,11
Coleoptera,Polydrusus pilosus     ,XY,11
Coleoptera,Polydrusus ruficornis     ,Xyp,11
Coleoptera,Polydrusus sericeus     ,Xyp,11
Coleoptera,Polydrusus sicanus     ,Xyp,11
Coleoptera,Polydrusus viridicintus     ,Xyp,11
Coleoptera,Polygraphus grandiclava     ,,8
Coleoptera,Polygraphus jezoensis     ,,12
Coleoptera,Polygraphus poligraphus     ,,8
Coleoptera,Polygraphus rugipennis     ,Xyp,6
Coleoptera,Polygraphus subopacus     ,,8
Coleoptera,Pomachilius sp.2     ,Xyp,10
Coleoptera,Popilius eclipticus     ,XY,17
Coleoptera,Popillia japonica     ,XY,9
Coleoptera,Praocis compacta     ,Xyp,10
Coleoptera,Prasocuris junci     ,,17
Coleoptera,Priocera spinosa,,9
Coleoptera,Prionus coriarius ,,12
Coleoptera,Pristonychus terricola ,,15
Coleoptera,Probaticus ebeninus     ,Xyp,10
Coleoptera,Procas biguttatus     ,Xyp,11
Coleoptera,Procas biguttatus     ,Xyp,12
Coleoptera,Proctorus decipiens     ,,11
Coleoptera,Proculejus brevis     ,XY,14
Coleoptera,Proculejus c. brevis 1   ,XY,16
Coleoptera,Proculejus c. brevis 2   ,XY,10
Coleoptera,Proculus beckeri     ,XY,19
Coleoptera,Prodilis indagator     ,NeoXY,12
Coleoptera,Proepisphales elegans ,Xyp,6
Coleoptera,Promecoderus mastersii ,XO,24
Coleoptera,Promecoderus sp. 1 ,XO,23
Coleoptera,Propomacrus bimucronatus,XY,10
Coleoptera,Propylaea japonica     ,XY,10
Coleoptera,Propylea quatuordecimpunctata     ,,10
Coleoptera,Prosopocoilus inclitus hachijoensis,Xyp,10
Coleoptera,Prosopocoilus inclitus inclitus,Xyp,10
Coleoptera,Prosopogmus chalybeipennis ,XO,18
Coleoptera,Prosopogmus impressifrons ,XO,18
Coleoptera,Prosternon tesselatum     ,XY,11
Coleoptera,Protacallinus sp. 1    ,Xyp,15
Coleoptera,Protaetia aeruginosa     ,,10
Coleoptera,Protaetia angustata,XY,10
Coleoptera,Protaetia aurichalcea,XY,10
Coleoptera,Protaetia cuprea bancoi    ,,10
Coleoptera,Protaetia cuprea cuprea    ,,10
Coleoptera,Protaetia cuprea metallica    ,XY,10
Coleoptera,Protaetia cuprea obscura    ,XY,10
Coleoptera,Protaetia fieberi     ,XY,10
Coleoptera,Protaetia lugubris     ,XY,10
Coleoptera,Protaetia mirifica     ,XY,10
Coleoptera,Protaetia morio     ,XY,10
Coleoptera,Protaetia oblonga     ,,10
Coleoptera,Protaetia opaca     ,XY,10
Coleoptera,Protaetia speciosa,XY,10
Coleoptera,Protaetia vidua,XO,10
Coleoptera,Prothalpia undata     ,NeoXY,9
Coleoptera,Prothyma concin ,XXXXY,14
Coleoptera,Prothymia sp. 1 ,XXXY,13
Coleoptera,Pryrota decorata     ,Xyp,10
Coleoptera,Psalydolytta sp. nr. Rouxi   ,Xyp,10
Coleoptera,Psammodius oregonesis     ,Xyp,10
Coleoptera,Psammoporus sabuleti,,10
Coleoptera,Pselaphus fustifer     ,Xyp,15
Coleoptera,Psenocerus supernotatus ,Xyp,10
Coleoptera,Pseudacanthus aztecus     ,XY,17
Coleoptera,Pseudacanthus mexicanus     ,XY,20
Coleoptera,Pseudacanthus violetae     ,XY,19
Coleoptera,Pseudoanthonomus hamamelidis     ,XY,16
Coleoptera,Pseudoanthonomus hamamelidis     ,Xyp,19
Coleoptera,Pseudoblaps meteeyi     ,Xyp,10
Coleoptera,Pseudochaetoera virgintiguttata ,XXY,12
Coleoptera,Pseudolamus seriatoporus     ,Xyp,10
Coleoptera,Pseudorychoides insignis ,Xyp,6
Coleoptera,Pseudotetracha australis,XY,12
Coleoptera,Pseudotetracha blackburni-1,XXY,13
Coleoptera,Pseudotetracha blackburni-2,XY,12
Coleoptera,Pseudotetracha whelani ,XY,13
Coleoptera,Pseudphytoscaphus sp. 1    ,Xyp,11
Coleoptera,Psylliodes affinis     ,NeoXY,10
Coleoptera,Psylliodes algirica     ,Xyp,15
Coleoptera,Psylliodes chrysocephalus     ,Xyp,18
Coleoptera,Psylliodes circumdata     ,Xyp,16
Coleoptera,Psylliodes cupreus     ,Xyp,17
Coleoptera,Psylliodes dulcamarae     ,NeoXY,14
Coleoptera,Psylliodes marcidus     ,Xyp,17
Coleoptera,Psylliodes napi     ,Xyp,17
Coleoptera,Psylliodes obscuroaeneus     ,Xyp,16
Coleoptera,Psylliodes thlaspis     ,Xyp,17
Coleoptera,Psyllobora taedata     ,NeoXY,9
Coleoptera,Pterolophia caudata ,XY,10
Coleoptera,Pterolophia caudata ,Xyp,10
Coleoptera,Pterolophia jugosa ,,10
Coleoptera,Pterolophia leiopoda ,,10
Coleoptera,Pterolophia rigida ,,11
Coleoptera,Pterolophia zota ,,10
Coleoptera,Pterophilus brevipennis ,XO,19
Coleoptera,Pterostichus aereipennis ,XO,19
Coleoptera,Pterostichus aethiops ,XO,19
Coleoptera,Pterostichus alacer ,XO,19
Coleoptera,Pterostichus angustatus ,XO,19
Coleoptera,Pterostichus angustatus ,XO,19
Coleoptera,Pterostichus anthracinus ,XO,19
Coleoptera,Pterostichus argutor diligens ,XY,15
Coleoptera,Pterostichus argutor strenuus ,,15
Coleoptera,Pterostichus aterrimus nigerrimus ,XO,19
Coleoptera,Pterostichus bicolor ,XO,19
Coleoptera,Pterostichus brevipennis ,XO,19
Coleoptera,Pterostichus cantaber ,XO,19
Coleoptera,Pterostichus cantabricus ,XO,19
Coleoptera,Pterostichus cf dufouri,,18
Coleoptera,Pterostichus chyddaeus ,XO,19
Coleoptera,Pterostichus coraci ,XO,19
Coleoptera,Pterostichus coracinus,XO,19
Coleoptera,Pterostichus cristatus ,XO,19
Coleoptera,Pterostichus cristatus cantabricus ,XO,19
Coleoptera,Pterostichus diligens ,XY,15
Coleoptera,Pterostichus dufouri ,XO,19
Coleoptera,Pterostichus elongatus ,XO,19
Coleoptera,Pterostichus flavofemoratus ,XO,19
Coleoptera,Pterostichus ghiliani ,XO,19
Coleoptera,Pterostichus globosus ebenus ,,18
Coleoptera,Pterostichus gracile ,XO,19
Coleoptera,Pterostichus herculaneus ,XO,19
Coleoptera,Pterostichus impressus ,,18
Coleoptera,Pterostichus insidiator ,XO,19
Coleoptera,Pterostichus interruptus ,XO,19
Coleoptera,Pterostichus madidus ,XO,19
Coleoptera,Pterostichus melarius ,,18
Coleoptera,Pterostichus melas ,XO,19
Coleoptera,Pterostichus metallicus ,XO,19
Coleoptera,Pterostichus minor ,XO,19
Coleoptera,Pterostichus morio ,,16
Coleoptera,Pterostichus muehlfeldi,,17
Coleoptera,Pterostichus multipunctatus ,XY,19
Coleoptera,Pterostichus nemoralis ,XO,19
Coleoptera,Pterostichus niger ,XO,19
Coleoptera,Pterostichus nigrita ,,18
Coleoptera,Pterostichus nigrum ,XO,19
Coleoptera,Pterostichus oblongopunctatus ,XY,14
Coleoptera,Pterostichus oblongopunctatus ,XY,14
Coleoptera,Pterostichus patruelis ,NeoXY,14
Coleoptera,Pterostichus patruellis ,NeoXY,14
Coleoptera,Pterostichus pidanensis mikae ,XO,19
Coleoptera,Pterostichus pidanensis pidanensis ,XO,19
Coleoptera,Pterostichus pidanensis pidanensis ,XO,19
Coleoptera,Pterostichus pumicatus ,XO,19
Coleoptera,Pterostichus rhaeticus ,,18
Coleoptera,Pterostichus sp. ,XO,19
Coleoptera,Pterostichus sp. Caucasucus ,XO,19
Coleoptera,Pterostichus spinolae ,,18
Coleoptera,Pterostichus strenuus,,15
Coleoptera,Pterostichus tuberculiger ,XO,19
Coleoptera,Pterostichus verlis ,XY,23
Coleoptera,Pterostichus ziegleri ,,17
Coleoptera,Ptichopus angulatus     ,XO,13
Coleoptera,Ptinus clavipes ,,9
Coleoptera,Ptinus hirtellus ,,9
Coleoptera,Ptinus villiger ,Xyp,9
Coleoptera,Ptochus oyulum     ,Xyp,11
Coleoptera,Ptychoderes bivittatus ,Xyp,11
Coleoptera,Ptychoderes tricostifrons ,Xyp,11
Coleoptera,Publius agassizi     ,XY,14
Coleoptera,Purpuricenus indus ,Xyp,14
Coleoptera,Purpuricenus spectabilis ,,14
Coleoptera,Pycnodactylus hypocritia     ,,19
Coleoptera,Pyractomena angulata     ,XO,10
Coleoptera,Pyractomena borealis     ,XO,10
Coleoptera,Pyractomena galeata     ,XO,10
Coleoptera,Pyractomena heterodoxa     ,XO,10
Coleoptera,Pyrearinus candelarius     ,XO,8
Coleoptera,Pyrestes haematicus ,XY,10
