Kingdom,Higher.taxonomic.group,Order,Family,Genus,species,Sexual.System,Karyotype,notes..Karyotype,Genotypic,Haplodiploidy,notes..Haplodiploidy,Predicted.ploidy,Chromosome.number..female..2N,notes..Chromosome.number..female..2N,Chromosome.number..male..2N,notes..Chromosome.number..male..2N,notes..comments,entry.name,cite.key
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,sp.4,,,,,arrhenotoky,,,60,,30,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,sp.5,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,sp.6,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,sp.7,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,sp.8,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,sp.9,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,stigma,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,striata,,,,,arrhenotoky,,,104,,52,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,subversa,,,,,arrhenotoky,,,28,"26,28",14,"13,14",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,succedanea,,,,,arrhenotoky,,,14,,7,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,tridentata,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,unidentata,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,venusta,,,,,arrhenotoky,,,48,,24,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,verenae,,,,,arrhenotoky,,,60,"42,56,60,62,64",30,"21,28,30,31,32",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pachycondyla,villosa,,,,,arrhenotoky,,,34,,17,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Papyrius,nitidus ,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,indica,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,longicornis,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,parvula,,,,,arrhenotoky,,,14,,7,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,"sp, ANIC-1",,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.1,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.10,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.2,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.3,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.4,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.5,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.6,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.7,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.8,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Paratrechina,sp.9,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,binghamii,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,capellinii,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,dentata,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,dentigula,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,desertorum,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,fallax,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,fervida,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,hortensis,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,hyatti,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,indica,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,latinoda,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,megacephala,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,mus,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,nitidula,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,noda,,,,,arrhenotoky,,,38,"34,38,40",19,"17,19,20",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,pallidula,,,,,arrhenotoky,,,20,"20,24",10,"10,12",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,plagiaria,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,porcula,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,soritis,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.1,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.10,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.11,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.12,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.13,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.14,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.15,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.16,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.17,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.18,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.19,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.2,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.20,,,,,arrhenotoky,,,34,"32,34",17,"16,17",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.21,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.22,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.23,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.24,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.25,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.26,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.27,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.28,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.29,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.3,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.30,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.31,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.32,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.33,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.34,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.35,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.36,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.37,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.38,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.39,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.4,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.40,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.41,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.42,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.43,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.44,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.45,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.46,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.47,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.48,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.49,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.5,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.50,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.51,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.6,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.7,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.8,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,sp.9,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,spininodis,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,subarmata ,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,tepicana,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidole,woodmasoni,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidologeton ,diversus,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pheidologeton ,sp.1,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Philidris,cordata ,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Plagiolepis,pygmaea,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Plagiolepis,schmitzii ,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Plagiolepis,sp.1,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Plagiolepis,sp.2,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Platythyrea,quadridenta,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Platythyrea,tricuspidata,,,,,arrhenotoky,,,94,"92,94",47,"46,47",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Podomyrma,adelaidae ,,,,,arrhenotoky,,,52,"50,52",26,"25,26",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,apache,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,badius,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,barbatus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,brevispinosus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,californicus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,comanche,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,desertorum,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,huachucanus,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,imberbiculus,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,magnacanthus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,maricopa,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,montanus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,occidentalis,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,rugosus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,subnitidus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyergus,samurai,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,ammon,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,dives,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,gribodoi,,,,,arrhenotoky,,,48,,24,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,hector,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,hippomanes,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,illaudata,,,,,arrhenotoky,,,32,"28,36",16,"14,18",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,lacteipennis,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,lamellidens,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,rastellata,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,"sp, ANIC-1",,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,sp.1,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,sp.2,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Polyrhachis,sp.3,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ponera,japonica,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ponera,pennsylvanica,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ponera,scabra,,,,,arrhenotoky,,,8,"6,8",4,"3,4",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ponera,sp.1,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ponera,sp.2,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Prenolepis,imparis,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Prenolepis,jerdoni,,,,,arrhenotoky,,,36,"30,32,34,36,40,50,54",18,"15,16,17,18,20,25,27",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pristomyrmex ,punctatus ,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pristomyrmex ,sp.1,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pristomyrmex ,sp.2,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Proatta,sp.1,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Probolomyrmex,sp.1,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Proceratium,silaceum,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Proceratium,sp.1,,,,,arrhenotoky,,,48,,24,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Prolasius ,"sp, ANIC-1",,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Prolasius ,"sp, ANIC-2",,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Protomognathus,americanus,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudolasius,sp.1,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudolasius,sp.2,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudolasius,sp.3,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudolasius,sp.4,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudolasius,sp.5,,,,,arrhenotoky,,,34,"30,34,38",17,"15,17,19",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudomyrmex,gracilis,,,,,arrhenotoky,,,70,,35,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudomyrmex,holmgreni,,,,,arrhenotoky,,,50,,25,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudomyrmex,penetrator,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudomyrmex,schuppi,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudomyrmex,sp.1,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudomyrmex,sp.2,,,,,arrhenotoky,,,50,,25,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pseudomyrmex,sp.3,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pyramica ,dohertyi ,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pyramica ,mutica,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pyramica ,sp.1,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pyramica ,sp.2,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Pyramica ,sp.3,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Recurvidris,sp.1,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,aciculata,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,chalybaea,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,impressa,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,lamellinodis,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,maniae,,,,,arrhenotoky,,,44,"38,44,96",22,"19,22,48",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,mayri,,,,,arrhenotoky,,,50,,25,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,mayri,,,,,arrhenotoky,,,50,,25,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,metallica,,,,,arrhenotoky,,,38,"24,34,36,40,44,46",19,"12,17,18,20,22,23",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,punctata,,,,,arrhenotoky,,,100,,50,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Rhytidoponera,purpurea,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
